0.13703513145446777,0,0
0.23277497291564941,0,0
0.33399009704589844,0,0
0.4390909671783447,0,0
0.5490372180938721,0,0
0.6877069473266602,0,0
0.8060870170593262,0,0
0.9058389663696289,0,0
1.0067870616912842,0,0
1.105604887008667,0,0
1.2068538665771484,0,0
1.3092141151428223,0,0
1.4630811214447021,0,0
1.5639410018920898,0,0
1.7032110691070557,50,-50
1.8302061557769775,50,-50
1.9284591674804688,50,-50
2.029165267944336,50,-50
2.1305930614471436,50,-50
2.2632761001586914,50,-50
2.3963229656219482,50,-50
2.5379700660705566,50,-50
2.670542001724243,50,-50
2.8000059127807617,50,-50
2.9377059936523438,50,-50
3.062993049621582,50,-50
3.1984431743621826,50,-50
3.331406831741333,50,-50
3.4653751850128174,50,-50
3.5985841751098633,50,-50
3.7308030128479004,50,-50
3.862684965133667,50,-50
3.997412919998169,50,-50
4.134882211685181,50,-50
4.262477159500122,50,-50
4.367111921310425,50,-50
4.4999470710754395,50,-50
4.633327007293701,50,-50
4.757395029067993,50,-50
4.855109930038452,0,0
4.955652952194214,0,0
5.055339097976685,0,0
5.153784275054932,0,0
5.255969047546387,20,20
5.354247093200684,20,20
5.455509185791016,20,20
5.555984973907471,20,20
5.657631158828735,20,20
5.75327205657959,20,20
5.853523015975952,20,20
5.953805208206177,20,20
6.055480241775513,20,20
6.156066179275513,20,20
6.2548089027404785,20,20
6.354978084564209,20,20
6.455066919326782,0,0
6.55408501625061,0,0
6.6590869426727295,0,0
6.755281925201416,0,0
6.855707883834839,0,0
6.953624963760376,0,0
7.055168151855469,0,0
7.154088020324707,0,0
7.254157066345215,0,0
7.3535120487213135,0,0
7.453747034072876,0,0
7.553735017776489,0,0
7.654937982559204,0,0
7.752840042114258,0,0
7.857864141464233,0,0
7.98738694190979,0,0
8.086107015609741,0,0
8.189163208007812,0,0
8.288832187652588,0,0
8.387052059173584,0,0
8.488895177841187,0,0
8.586828231811523,0,0
8.688719987869263,0,0
8.786438941955566,0,0
8.891634941101074,0,0
9.020794868469238,20,20
9.1199791431427,20,20
9.229588985443115,20,20
9.35299015045166,20,20
9.452600955963135,20,20
9.552608013153076,20,20
9.658388137817383,20,20
9.762729167938232,20,20
9.860621929168701,20,20
9.958514928817749,20,20
10.063819169998169,0,0
10.19350790977478,0,0
10.303152084350586,0,0
10.429276943206787,0,0
10.56116795539856,0,0
10.694041013717651,0,0
10.832791090011597,0,0
10.960710048675537,0,0
11.061316013336182,0,0
11.19115400314331,0,0
11.294915914535522,0,0
11.43199110031128,20,20
11.56136417388916,20,20
11.694194078445435,20,20
11.818594217300415,20,20
11.918828010559082,20,20
12.019954919815063,20,20
12.118032932281494,20,20
12.219457149505615,20,20
12.320772886276245,20,20
12.41727590560913,20,20
12.519320249557495,0,0
12.621124029159546,0,0
12.720259189605713,0,0
12.819087982177734,0,0
12.921808004379272,0,0
13.019400119781494,0,0
13.120083093643188,0,0
13.220706224441528,0,0
13.323431015014648,0,0
13.419007062911987,0,0
13.519233226776123,0,0
13.62087893486023,20,20
13.718071222305298,20,20
13.818686962127686,20,20
13.919242143630981,20,20
14.018805027008057,20,20
14.118605852127075,20,20
14.219544887542725,20,20
14.319366931915283,0,0
14.42000699043274,0,0
14.520977020263672,0,0
14.62005615234375,0,0
14.71998119354248,0,0
14.819387912750244,50,-50
14.919240951538086,50,-50
15.018950939178467,50,-50
15.11829686164856,50,-50
15.223952054977417,50,-50
15.351607084274292,50,-50
15.450570106506348,50,-50
15.551715850830078,50,-50
15.653984069824219,50,-50
15.750794172286987,50,-50
15.851675033569336,50,-50
15.951649188995361,50,-50
16.051411151885986,50,-50
16.15229296684265,50,-50
16.251709938049316,50,-50
16.350924015045166,50,-50
16.451258897781372,50,-50
16.55069398880005,50,-50
16.656440258026123,50,-50
16.79711604118347,50,-50
16.92748713493347,50,-50
17.062441110610962,50,-50
17.19389295578003,50,-50
17.327689170837402,50,-50
17.46367907524109,50,-50
17.59035611152649,50,-50
17.727543115615845,50,-50
17.865670919418335,50,-50
17.990514993667603,50,-50
18.127628087997437,50,-50
18.258795022964478,50,-50
18.395939826965332,50,-50
18.53110098838806,50,-50
18.671726942062378,50,-50
18.79072117805481,50,-50
18.891244173049927,50,-50
18.995135068893433,50,-50
19.12855315208435,0,0
19.25802206993103,0,0
19.389981985092163,20,20
19.527146100997925,20,20
19.663611888885498,20,20
19.78616189956665,20,20
19.891250133514404,20,20
20.021039962768555,20,20
20.12842106819153,20,20
20.257997035980225,20,20
20.39347505569458,20,20
20.53014898300171,20,20
20.667366981506348,20,20
20.79279398918152,20,20
20.927948236465454,0,0
21.06131100654602,0,0
21.20251202583313,0,0
21.325155019760132,0,0
21.425359964370728,0,0
21.529773950576782,0,0
21.658723831176758,0,0
21.757450103759766,0,0
21.85582184791565,0,0
21.96185803413391,0,0
22.09219479560852,0,0
22.23109197616577,0,0
22.357064962387085,20,20
22.456343173980713,20,20
22.590317249298096,20,20
22.72354793548584,20,20
22.82593607902527,20,20
22.929136991500854,20,20
23.060942888259888,20,20
23.19511890411377,20,20
23.328433990478516,20,20
23.45772099494934,20,20
23.597009897232056,20,20
23.721825122833252,0,0
23.822601079940796,0,0
23.92172408103943,0,0
24.022573232650757,0,0
24.124832153320312,0,0
24.263681173324585,0,0
24.393784999847412,0,0
24.524813890457153,0,0
24.662878036499023,50,-50
24.789674043655396,50,-50
24.926465034484863,50,-50
25.060418128967285,50,-50
25.19097399711609,70,-30
25.321837902069092,70,-30
25.457370042800903,70,-30
25.58827495574951,70,-30
